PeopleInterested,audiobookPrice,author,category,ebookPrice,paperPrice,publisher,score,title
,,Kjell Eriksson,Kryminał,"25,44",,Amber,,"Czarne kłamstwa, czerwona krew "
21,"31,50",Harlan Coben,Kryminał,"31,50",,Wydawnictwo Albatros,,Nieznajomy 
,,Maurizio de Giovanni,Kryminał,"21,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Łzy pajaca. Zima komisarza Ricciardiego 
,,Fernando Sobral,Kryminał,"27,90",,Świat Książki,,Lizbończyk 
55,"29,99",Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Księżniczka z lodu 
,"36,90",Melanie Rio,Kryminał,"31,50",,Świat Książki,,Teatr złoczyńców 
,,Louise Doughty,Kryminał,,,Burda Książki,,Black Water 
,,Jessica Strawser,Kryminał,"31,50",,Świat Książki,,Prawie was utraciłam 
,,Wilbur Smith,Kryminał,"32,20",,Wydawnictwo Albatros,,Faraon. Cykl egipski 
,,Jonasson Ragnar,Kryminał,"32,80",,Amber,,Milczenie cocy 
,,James Patterson,Kryminał,"28,90",,Wydawnictwo Albatros,,Zabić Alexa Crossa 
,,Wiktor Mrok,Kryminał,"24,99",,Initium,,Czerwony parasol. Z tajnych akt służb specjalnych 
,"39,90",Hannah Sophie,Kryminał,"32,00",,Wydawnictwo Dolnośląskie,,Zamknięta trumna 
,,Anna Klejzerowicz,Kryminał,"28,90",,Replika,,Emil Żądło. Pamiętaj o śmierci 
,,Rick Riordan,Kryminał,"36,90",,Wydawnictwo Galeria Książki,,Big Red Tequila 
,,Håkan Nesser,Kryminał,"34,99",,Czarna Owca,,"Detektyw Van Veeteren. Jaskółka, kot, róża, śmierć "
,"39,00",Joakim Zander,Kryminał,"32,50",,Sonia Draga,,Pływak 
,,Karen Dionne,Kryminał,"27,90",,Marginesy,,Dochodzenie. Na styku 
,,Piotr Borlik,Kryminał,"39,99",,Prószyński i S-ka,,Białe kłamstwa 
,,Jennifer Lynn Barnes,Kryminał,"34,90",,Pascal,,Naznaczeni Mroczna strona 
,,Andrea Camilleri,Kryminał,"21,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Taniec mewy 
,,Wilbur Smith,Kryminał,"33,50",,Wydawnictwo Albatros,,Zemsta Nilu 
,,Flint Sarah,Kryminał,"29,70",,Amber,,Ulubieńcy 
83,"29,99",Krzysztof Bochus,Kryminał,"37,00",,Skarpa Warszawska,,Czarny Manuskrypt 
,,Jolanta Maria Kaleta,Kryminał,"24,90",,Psychoskok,,Strażnik Bursztynowej Komnaty 
,,Liza Marklund,Kryminał,"29,99",,Czarna Owca,,Annika Bengtzon. Zamachowiec 
,,Michael Katz Krefeld,Kryminał,"29,90",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Wykolejony 
,,Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Świadek oskarżenia 
,,Nadia Szagdaj,Kryminał,"34,95",,Wydawnictwo Dragon,,Sprawa pechowca. Kroniki Klary Schulz 
,,David Young,Kryminał,"31,00",,Marginesy,,Stasi i wilk 
,,Katarzyna Kwiatkowska,Kryminał,"18,00",,Zysk i S-ka,,Zbrodnia w błękicie 
,,Fergus Hume,Kryminał,"35,90",,Wydawnictwo MG,,Tajemnica dorożki 
,,Marta Zaborowska,Kryminał,"29,90",,Czarna Owca,,Uśpienie 
,,K.L. Slater,Kryminał,"29,70",,Amber,,Niebezpieczna dziewczyna 
,"34,99",Jan-Erik Fjell,Kryminał,"29,99",,Czarna Owca,,Kapuś 
,,Zbigniew Białas,Kryminał,"23,81",,Wydawnictwo MG,,Korzeniec 
,,Stephen Kelman,Kryminał,"30,00",,Drzewo Babel,,Zabić gołębia  
,"30,00",John Hart,Kryminał,"32,50","39,00",Sonia Draga,,Droga do odkupienia 
,,Ben H. Winters,Kryminał,"34,99",,Wydawnictwo RM Sp. z o.o.,,Utracony Świat 
,,Edgar Allan Poe,Kryminał,"4,50",,Masterlab,,Najlepsze opowiadania grozy 
,,Mariusz Zielke,Kryminał,"29,90",,Czarna Owca,,Formacja trójkąta 
,,Anna Klejzerowicz,Kryminał,"26,90",,Replika,,Emil Żądło. Księga Wysp Ostatnich 
,,Arnold Thomas,Kryminał,"39,00",,Wydawnictwo Vectra,,Efektor 
,,Antti Tuomainen,Kryminał,"26,50",,Wydawnictwo Albatros,,Czarne jak moje serce 
,"39,99",Mariusz Zielke,Kryminał,"34,99",,Czarna Owca,,Nienawiść 
,,Krzysztof Spadło,Kryminał,"16,00",,Kago,,Skazaniec Tom III Za garść srebrników 
,,Kjell Eriksson,Kryminał,"28,00",,Amber,,Człowiek z gór 
,,Anna Klejzerowicz,Kryminał,"26,90",,Replika,,Emil Żądło. Zaginione miasto 
,,Katarzyna Kwiatkowska,Kryminał,"31,00",,Novae Res,,Abel i Kain 
,"39,90",Witold Gadowski,Kryminał,"32,90",,Replika,,Wieża komunistów 
,"23,86",Max Bilski,Kryminał,"17,84",,Videograf,,Hotel w Lizbonie 
,,Cilla Börjlind,Kryminał,"34,99",,Czarna Owca,,"Śpijcie, kotki "
,"34,99",Louise Penny,Kryminał,"29,99",,Poradnia K,,Zabójczy mróz 
,,Simon Toyne,Kryminał,"31,30",,Wydawnictwo Albatros,,Salomon Creed 
,,Michael Katz Krefeld,Kryminał,"29,90",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Sekta 
,"36,99",Małgorzata Kochanowicz,Kryminał,"23,04",,Wydawnictwo Lira,,Krok w ciemność 
,"39,99",Thomas Rydahl,Kryminał,"34,99",,Czarna Owca,,Eremita 
,,Małgorzata Grosman,Kryminał,"32,00",,Zysk i S-ka,,Mord na Zimnych Wodach 
,,Mariusz Ziomecki,Kryminał,"31,90",,Akurat,,Umierasz i cię nie ma 
,,Mario Puzo,Kryminał,"31,90",,Wydawnictwo Albatros,,Dziesiąta aleja 
,,Andrea Camilleri,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Pies z terakoty 
,,Karin Wahlberg,Kryminał,"29,90",,Świat Książki,,Śmierć sprzedawcy dywanów 
,,Tony Parsons,Kryminał,"28,90",,Wydawnictwo Albatros,,Klub wisielców 
,,Jonas Moström,Kryminał,"29,99",,Czarna Owca,,Domino śmierci 
,"34,99",Krzysztof Domaradzki,Kryminał,"34,99","39,99",Czarna Owca,,Reset 
,,James Patterson,Kryminał,,,HarperCollins,,Śmierć na żywo 
44,,Gillian Macmillan,Kryminał,"32,90",,Świat Książki,,Inne dziecko 
,"39,80",Michael Tsokos,Kryminał,"28,00",,Amber,,Identyfikacja 
,"34,90",Andrew Wilson,Kryminał,"29,90",,Bukowy Las,,Inny rodzaj zła 
,"21,29",Max Bilski,Kryminał,"17,84",,Videograf,,List z Watykanu 
,,Krzysztof Koziołek,Kryminał,"19,90",,Manufaktura Tekstów,,Święta tajemnica 
,,Pola Andrus,Kryminał,"27,90",,Psychoskok,,Morderstwo w pensjonacie 
,,Wilbur Smith,Kryminał,"33,00",,Wydawnictwo Albatros,,Złoty lew 
,,Kjell Eriksson,Kryminał,"29,70",,Amber,,Przeszłość czeka 
,,Andrea Camilleri,Kryminał,"16,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Złodziej kanapek 
,,Thomas Raab,Kryminał,"28,90",,Wydawnictwo Albatros,,Cisza 
,,Karolina Morawiecka,Kryminał,"25,57",,Heraclon International,,Śledztwo od kuchni 
,,Donna Leon,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Złote jajo 
,,Wojciech Wójcik,Kryminał,"32,00",,Zysk i S-ka,,Jezioro pełne łez 
,,David Hewson,Kryminał,"31,90",,Marginesy,,Cmentarz tajemnic 
,"25,57",Anna Trojanowska,Kryminał,"32,00",,Zysk i S-ka,,Człowiek z brzytwą 
,,Håkan Nesser,Kryminał,"27,99",,Czarna Owca,,Detektyw Van Veeteren. Karambol 
,,Leonie Swann,Kryminał,"30,40",,Prószyński i S-ka,,Pazur sprawiedliwości 
,,Andrea Camilleri,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Pole garncarza 
,,Mario Giordano,Kryminał,"24,60",,Initium,,Ciotka Poldi i sycylijskie lwy 
,,Nick Clark Windo,Kryminał,"31,99",,Czarna Owca,,The feed 
,,Marta Zaborowska,Kryminał,"34,99",,Czarna Owca,,Rajskie ptaki 
,,Anna Klejzerowicz,Kryminał,"22,90",,Replika,,Emil Żądło. Cień gejszy 
,"39,90",Arek Borowik,Kryminał,"34,90",,Dobra Literatura,,Z góry widać tylko nic 
,,Dominik Kozar,Kryminał,"35,90",,Muza,,Wyklęty’48 
,"21,29",Maurycy Nowakowski,Kryminał,"21,25",,Videograf,,Plagiat 
,,Małgorzata Kuźmińska,Kryminał,"34,90",,Wydawnictwo Dolnośląskie,,Etnokryminał. Mara 
,"34,00",Roberto Costantini,Kryminał,"35,00","42,00",Sonia Draga,,Korzenie zła 
,,Agata Chmielewska,Kryminał,"10,25",,Wydawnictwo e-bookowo,,Może wiem 
,,Dominik Dan,Kryminał,"28,00",,Media Rodzina,,Zapisane na skórze 
,,David Hewson,Kryminał,"31,00",,Marginesy,,Niewłaściwa dziewczynka 
,"39,99",Louise Penny,Kryminał,"34,99",,Poradnia K,,Najokrutniejszy miesiąc 
,,Liza Marklund,Kryminał,"29,99",,Czarna Owca,,Annika Bengtzon. Dożywocie 
,,Michael Katz Krefeld,Kryminał,"29,90",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Zaginiony 
,,Jolanta Maria Kaleta,Kryminał,"24,90",,Psychoskok,,Duchy Inków 
46,"29,99",Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Kaznodzieja 
,,Ruth Rendell,Kryminał,"30,90",,Replika,,Nadinspektor Wexford. Wilk na rzeź 
,,Piotr Kuzio,Kryminał,"32,00",,Zysk i S-ka,,Sprint 
,,Carol Wyer,Kryminał,"28,00",,Amber,,Ostrze czerwonej kredki 
,,Federiko Axat,Kryminał,"29,90",,Świat Książki,,Ostatnie wyjście 
,,Jennifer Lynn Barnes,Kryminał,"34,90",,Pascal,,Naznaczeni Więzy krwi (TOM4) 
,,Jeanette Øbro Gerlow,Kryminał,"28,90",,Insignis,,Krzyk pod wodą 
,,Zbigniew Białas,Kryminał,"39,90",,Wydawnictwo MG,,Kafelek mistrza Aloizego 
,,Agata Christie,Kryminał,"16,99",,Wydawnictwo Dolnośląskie,,Samotny dom 
,,Vera Eikon,Kryminał,"19,43",,Hologram,,Między prawami. Prochem i cieniem 
,"41,99",Don Winslow,Kryminał,"24,99",,HarperCollins,,Skorumpowani 
,,Aleksander Sowa,Kryminał,"12,76",,Wydawnictwo e-bookowo,,Punkt Barana 
,,Aleksander Sowa,Kryminał,"14,95",,Wydawnictwo e-bookowo,,Era Wodnika 
,,Liza Marklund,Kryminał,"31,99",,Czarna Owca,,Annika Bengtzon. Granice 
,"23,86",Max Bilski,Kryminał,"17,84",,Videograf,,"Dubrownik, czyli zgon do poduszki "
,,Andrea Camilleri,Kryminał,"16,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Zapach nocy 
,,Błażej Przygodzki,Kryminał,"26,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Z chirurgiczną precyzją 
,,Colleen Coble,Kryminał,"25,53",,Dreams,,Księżyc nad przylądkiem 
,,Mariusz Leszczyński,Kryminał,"32,00",,Novae Res,,Bez litości i przebaczenia 
,"34,99",Haylen Beck,Kryminał,"29,99",,Czarna Owca,,Horyzont zła 
,,Donna Leon,Kryminał,"21,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Dzika zachłanność. BeastlyThings 
,,Colleen Coble,Kryminał,"25,53",,Dreams,,Zmierzch nad jagodowymi polami 
,,Håkan Nesser,Kryminał,"34,99",,Czarna Owca,,Detektyw Van Veeteren. Sprawa G 
,,Alafair S. Burke,Kryminał,"30,40",,Prószyński i S-ka,,Z każdym oddechem 
,,Krzysztof Szmagier,Kryminał,,,Agoy.pl,,Porucznik Borewicz. Złoty kielich z rubinami. Tom 6 
,,James Runcie,Kryminał,"31,00",,Marginesy,,Sidney Chambers. Cień śmierci 
,,Krzysztof Szmagier,Kryminał,,,Agoy.pl,,Porucznik Borewicz. 24 godziny śledztwa. Tom 5 
,,Krzysztof Szmagier,Kryminał,,,Agoy.pl,,Porucznik Borewicz. Dziwny wypadek. Tom 3 
,"25,00",Maciej Ślużyński,Kryminał,"12,90",,RW2010,,Przypadkowy detektyw 
,,Krzysztof Beśka,Kryminał,"32,00",,Melanż,,Autoportret z samowarem 
,,Conrad Joseph,Kryminał,"29,90",,Officyna,,Tajny agent 
,"34,99",Håkan Nesser,Kryminał,"29,99",,Czarna Owca,,Żywi i umarli w Winsford 
,"34,99",Viveca Sten,Kryminał,"29,99",,Czarna Owca,,W zamkniętym kręgu 
,,Faye Kellerman,Kryminał,"24,99",,HarperCollins,,Ciuciubabka 
13,,Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Pogromca lwów 
,,Danielle Hermans,Kryminał,"27,90",,Marginesy,,Tulipanowy wirus 
13,"24,99",Vincent V. Severski,Kryminał,"24,99","29,99",Czarna Owca,,Niewierni 
,"34,99",Viveca Sten,Kryminał,"29,99",,Czarna Owca,,W stronę grozy 
,,Kate Atkinson,Kryminał,"31,99",,Czarna Owca,,O świcie wzięłam psa i poszłam 
,,Agnieszka Sudomir,Kryminał,"34,99",,Genius Creations,,Panaceum 
,,Ewa Ornacka,Kryminał,"29,90",,Rebis,,Pajęczyna strachu 
,,Robert Ziółkowski,Kryminał,"36,00",,Zysk i S-ka,,"Wściekły pies. Polscy policjanci, jakich nie znacie! "
,,Tomasz Mróz,Kryminał,"14,90",,RW2010,,Przejście A8 
,,Chris Bohjalian,Kryminał,"32,50",,Sonia Draga,,Pokój gościnny 
,,Grzegorz Gołębiowski,Kryminał,"24,00",,Novae Res,,Cień przeszłości 
,"38,00",Fred Vargas,Kryminał,"31,50",,Sonia Draga,,Po zapadnięciu nocy 
,,Christer Mjåset,Kryminał,"24,90",,Smak Słowa,,"Lekarz, który wiedział za dużo "
,"37,00",Deon Meyer,Kryminał,"31,00",,Sonia Draga,,Kobra 
,,Åke Edwardson,Kryminał,"31,99",,Czarna Owca,,Erik Winter. Dom na końcu świata 
,,Róża Lewanowicz,Kryminał,"29,90",,Replika,,Wyzwolona 
,,Andrea Camilleri,Kryminał,"21,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Śmierć na otwartym morzu 
,"44,90",Jens Lapidus,Kryminał,"35,90",,Marginesy,,Top dogg 
,,Dominik Dan,Kryminał,"29,00",,Media Rodzina,,Noc ciemnych kłamstw 
,"39,99",Sara Larsson,Kryminał,"34,99",,Czarna Owca,,Pierwsze kłamstwo 
,,Nic Pizzolatto,Kryminał,"27,90",,Marginesy,,Galveston 
,,Mariusz Ziomecki,Kryminał,"31,90",,Akurat,,Pójdź na sąd boży 
25,"39,90",Katarzyna Bonda,Kryminał,"39,90",,Muza,,Czerwony Pająk 
,,Ruth Rendell,Kryminał,"30,90",,Replika,,Nadinspektor Wexford. Grzechy ojców 
,,Lilja Sigurðardóttir,Kryminał,"24,90",,Wydawnictwo Kobiece,,Sieć. Reykjavik Noir. Tom 2 
,,Donna Leon,Kryminał,"19,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Krew z kamienia 
10,"39,00",Wojciech Wójcik,Kryminał,"32,00",,Zysk i S-ka,,Garść popiołu 
,,Åke Edwardson,Kryminał,"24,99",,Czarna Owca,,Erik Winter. Wołanie z oddali 
,,Faye Kellerman,Kryminał,"24,99",,HarperCollins,,Pętla 
,"29,99",Tadeusz Dołęga-Mostowicz,Kryminał,"0,00",,Wydawnictwo MG,,Drugie życie doktora Murka 
,,Krzysztof Szmagier,Kryminał,,,Agoy.pl,,Porucznik Borewicz. Wisior. Tom 2 
,"43,90",James Ellroy,Kryminał,"36,50",,Sonia Draga,,Perfidia 
,,Gard Sveen,Kryminał,"34,00",,Media Rodzina,,Ostatni pielgrzym 
,"36,99",Christoffer Carlsson,Kryminał,"31,99",,Czarna Owca,,Cienka niebieska linia 
,,Viveca Sten,Kryminał,"29,99",,Czarna Owca,,Gorączka chwili 
,,Małgorzata Warda,Kryminał,"23,86",,Heraclon International,,Środek lata 
,"37,91",Przemysław Semczuk,Kryminał,"29,90",,Rebis,,Tak będzie prościej 
,"24,99",Vincent V. Severski,Kryminał,"24,99",,Czarna Owca,,Nieśmiertelni 
,,Stefan Darda,Kryminał,"23,86",,Heraclon International,,Zabij mnie tato 
,,Liza Marklund,Kryminał,"29,99",,Czarna Owca,,Annika Bengtzon. Raj 
,,Iwona Wilmowska,Kryminał,"25,57",,Heraclon International,,Prywatne śledztwo Agaty Brok. Tom 2. Gwiaździsta noc 
,,Iwona Wilmowska,Kryminał,"25,57",,Heraclon International,,Prywatne śledztwo Agaty Brok. Tom 3. Strata 
,,"Davis Bunn, Janette Oke",Kryminał,"34,99",,PSALM18.PL Daniel Wołochowicz,,Śledztwo Setnika 
,,Marc Raabe,Kryminał,"28,00",,Amber,,Kamerzysta 
,,Ken Follett,Kryminał,"35,50",,Wydawnictwo Albatros,,"Kryptonim ""Kawki"" "
,"21,29",Dorota Dziedzic-Chojnacka,Kryminał,"12,72",,Videograf,,Zbrodnia na boku 
,"34,99",Paweł Ciećwierz,Kryminał,"29,99","34,99",Genius Creations,,Blues o krwi i trawie 
,"39,90",Wojciech Wójcik,Kryminał,"32,00",,Zysk i S-ka,,Młoda krew 
,"39,90",Witold Gadowski,Kryminał,"32,90",,Replika,,Smak wojny 
,,Andrea Camilleri,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Wiek wątpliwości 
,,Edgar Allan Poe,Kryminał,"12,72",,Promatek,,Opowieści niesamowite 
,"34,99",Kate Atkinson,Kryminał,"29,99",,Czarna Owca,,Zagadki przeszłości 
,,T.A. Cotterell,Kryminał,"29,70",,Amber,,Strażniczka kłamstwa 
,,Liza Marklund,Kryminał,"29,99",,Czarna Owca,,Annika Bengtzon. Prime Time 
,"39,90",James Ellroy,Kryminał,"33,00",,Sonia Draga,,Wielkie nic 
,,Petros Markaris,Kryminał,"22,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Kasacja po grecku. Trylogia kryzysu 
,"38,90",Barbara Freethy,Kryminał,"22,11",,Wydawnictwo BIS,,Wielki skok 
,"39,90",Ursula Poznanski,Kryminał,"32,00",,Media Rodzina,,Polowanie 
,,Rhys Bowen,Kryminał,"21,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Prawo panny Murphy 
,,Erin Kelly,Kryminał,"29,90",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Broadchurch. Na podstawie serialu autorstwa Chrisa Chibnalla 
,,Vera Eikon,Kryminał,"29,90",,Hologram,,Póki żyjemy 
,"29,00",Erik Axl Sund,Kryminał,"32,50",,Sonia Draga,,Śmiercionośny upominek 
,,Lidia Łada,Kryminał,"17,07",,Wydawnictwo e-bookowo,,Zabójstwo z urzędu 
,,Sophie Henaff,Kryminał,"28,00",,Amber,,Doborowa ósemka Anny C 
,,Jennifer Lynn Barnes,Kryminał,"34,90",,Pascal,,Naznaczeni Piramida strachu (TOM3) 
,,Leif GW Persson,Kryminał,"34,99",,Czarna Owca,,Bomber i jego kobieta 
38,"29,99",Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Ofiara losu 
,"21,29",Max Bilski,Kryminał,"17,84",,Videograf,,Wielka draka w Londynie 
,,Nadia Szagdaj,Kryminał,"34,95",,Wydawnictwo Dragon,,Zniknięcie Sary 
,,Katarzyna Mieszczanin,Kryminał,"22,00",,Novae Res,,Kruk 
,,Francesc Miralles,Kryminał,"19,90",,Bellona,,Testament Judasza 
,,Liza Marklund,Kryminał,"34,99",,Czarna Owca,,Annika Bengtzon. Miejsce w słońcu 
,,Rick Riordan,Kryminał,"36,90",,Wydawnictwo Galeria Książki,,Taniec wdowca 
,,Andrea Camilleri,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Cierpliwość pająka 
,,Andrea Camilleri,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Obietnica komisarza Montalbano 
,,James Patterson,Kryminał,,,HarperCollins,,Zdążę cię zabić 
,,Grzegorz Gołębiowski,Kryminał,"30,00",,Novae Res,,Dziedzictwo 
,"39,90",Levi Henriksen,Kryminał,"24,90",,Smak Słowa,,Śnieg przykryje śnieg 
,,Liza Marklund,Kryminał,"29,99",,Czarna Owca,,Annika Bengtzon. Testament Nobla 
,,Andrea Camilleri,Kryminał,"21,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Ślad na piasku 
,,Faye Kellerman,Kryminał,"24,99",,HarperCollins,,Zabawy z bronią 
,"23,86",Bartłomiej Basiura,Kryminał,"21,25",,Videograf,,Waga 
,"38,00",Mo Hayder,Kryminał,"31,50",,Sonia Draga,,Wilk 
,"38,00",Mo Hayder,Kryminał,"31,50",,Sonia Draga,,Kukła 
,,Andrea Camilleri,Kryminał,"18,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Papierowy księżyc 
,,Donna Leon,Kryminał,"22,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Po nitce do kłębka 
,"34,99",Viveca Sten,Kryminał,"29,99",,Czarna Owca,,Właściwie bez winy 
,"36,99",Viveca Sten,Kryminał,"31,99",,Czarna Owca,,Tej nocy umrzesz 
,,Olga Rudnicka,Kryminał,"28,00",,Prószyński i S-ka,,Cichy wielbiciel 
,,Andrea Camilleri,Kryminał,"14,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Głos skrzypiec 
,,Anna Klejzerowicz,Kryminał,"26,90",,Replika,,Emil Żądło. Sąd ostateczny 
,,Ben H. Winters,Kryminał,"34,99",,Wydawnictwo RM Sp. z o.o.,,Opuszczone miasto 
,,Krzysztof Beśka,Kryminał,"38,00",,Melanż,,Przepustka do piekła 
,,Andrew Wilson,Kryminał,"29,90",,Bukowy Las,,Królowa zbrodni 
,,Jill McGown,Kryminał,"28,00",,Zysk i S-ka,,Morderstwo na starej plebanii 
,,Liza Marklund,Kryminał,"29,99",,Czarna Owca,,Annika Bengtzon. Szczęśliwa ulica 
,,Tom Hillenbrand,Kryminał,"24,90",,Smak Słowa,,Seria kryminałów kulinarnych. Diabelski owoc 
,,Jakub Charon,Kryminał,"29,90",,Świat Książki,,Totem 
,,Peter Høeg,Kryminał,"34,00",,Zysk i S-ka,,Smilla w labiryntach śniegu 
,,Anders de la Motte,Kryminał,"34,99",,Czarna Owca,,Ultimatum 
30,"42,90",Ryszard Ćwirlej,Kryminał,"34,30",,Muza,,Upiory spacerują nad Wartą 
,,Nele Neuhaus,Kryminał,"32,00",,Media Rodzina,,Ostatnie lato w Nebrasce. Ostatnie lato w Nebrasce 
,,Åke Edwardson,Kryminał,"27,99",,Czarna Owca,,Erik Winter. Park Marconiego 
,"38,00",Fred Vargas,Kryminał,"32,00",,Sonia Draga,,Modlitwa do trzeciej dziewicy 
,,Katarzyna Kacprzak,Kryminał,"29,00",,Skarpa Warszawska,,Spinka 
,,Sebastian Imielski,Kryminał,"15,90",,RW2010,,Szkoła na wzgórzu 
,,Gard Sveen,Kryminał,"32,00",,Media Rodzina,,Roztańczona krew 
,,Mark Billingham,Kryminał,"27,00",,Burda Książki,,Czas śmierci 
,,Åke Edwardson,Kryminał,"19,99",,Czarna Owca,,Niech to się nigdy nie kończy 
,,Louise Doughty,Kryminał,,,Burda Książki,,Mroczny zaułek 
,,Wojciech Wójcik,Kryminał,"28,00",,Zysk i S-ka,,Nikomu nie ufaj 
,,Joanna Cannon,Kryminał,"28,00",,Amber,,"Owieczki dobre, owieczki złe "
,,Tomasz Mackiewicz,Kryminał,"17,84",,Videograf,,Spowiedź 
,"37,99",Aneta Wybieralska,Kryminał,"32,00",,Novae Res,,Garnitur na słupie 
,,Barry Eisler,Kryminał,"29,00",,Bellona,,Oko Boga 
,,Anders de la Motte,Kryminał,"29,99",,Czarna Owca,,Szczątki pamięci 
,,Håkan Nesser,Kryminał,"34,99",,Czarna Owca,,Komisarz Barbarotti. Całkiem inna historia 
,,Ursula Poznanski,Kryminał,"32,00",,Media Rodzina,,Głosy 
,"29,00",Mateusz M. Lemberg,Kryminał,"27,20",,Prószyński i S-ka,,Zasługa nocy 
,,James Oswald,Kryminał,"32,00",,Jaguar,,Skradzione morderstwo 
,,Nikodem Pałasz,Kryminał,"31,90",,Muza,,Zabójczy tie-break 
,,James Runcie,Kryminał,"31,00",,Marginesy,,Sidney Chambers. Złowroga noc 
,"39,80",James Thompson,Kryminał,"28,00",,Amber,,Krew Helsinek 
,,Toni Hill,Kryminał,"28,90",,Wydawnictwo Albatros,,Piękni samobójcy 
13,"45,00",Krzysztof Beśka,Kryminał,"45,00",,Oficynka,,Amber-gold 
,"29,99",PM Nowak,Kryminał,"24,99",,Czarna Owca,,Cokolwiek uczyniliście 
,,James Oswald,Kryminał,"32,00",,Jaguar,,Kości zmarłych 
18,,Agnieszka Pruska,Kryminał,"45,00",,Oficynka,,Wakacje z trupami 
,,Heather Graham,Kryminał,"24,00",,Burda Książki,,Rajska pokusa 
,,Joe Alex,Kryminał,"17,03",,Heraclon International,,Cichym ścigałam go lotem 
,"36,90",Janusz Rolicki,Kryminał,"29,00",,Zysk i S-ka,,Nieznośny urok PRL 
,,Fred Vargas,Kryminał,"31,50",,Sonia Draga,,Uciekaj szybko i wróć późno 
,"39,90",Karina Krawczyk,Kryminał,"21,00",,Dlaczemu,,Nazywam się Milion 
,,John Grisham,Kryminał,"31,89",,Wydawnictwo Albatros,,Komora 
,,Krystian Janik,Kryminał,"28,00",,Novae Res,,Pomsta – opowieść z dziejów miasta Tarnowa 
,,Tomasz Hildebrandt,Kryminał,"31,90",,Akurat,,Dotyk 
,"34,90",Piotr Sowiński,Kryminał,"34,90",,Księży Młyn Dom Wydawniczy Michał Koliński,,Mecz o życie 
,,Collins Wilkie,Kryminał,"24,90",,Wydawnictwo MG,,Pieniądze mojej pani 
,,Damian Jackowiak,Kryminał,"24,00",,Novae Res,,Tożsamość zbrodni 
,,J.K. Johansson,Kryminał,"28,00",,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,,Laura 
,,Joanna Szwechłowicz,Kryminał,"25,60",,Prószyński i S-ka,,Tajemnica szkoły dla panien 
,"34,90",Rosamund Lupton,Kryminał,"39,90",,Świat Książki,,Potem 
,,Bartłomiej Ludwisiak,Kryminał,"27,00",,Novae Res,,Gdański smak whiskey 
33,"29,99",Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Kamieniarz 
,,,Kryminał,,,BC Edukacja,,Detektyw 7/2019 
,,Sandra Feeser,Kryminał,"24,00",,Novae Res,,Potępiony umysł 
21,"39,90",Ryszard Ćwirlej,Kryminał,"34,30",,Muza,,Ostra jazda 
,,Dominik Kozar,Kryminał,"15,28",,Videograf,,Likwidator'44 
30,"29,99",Camilla Läckberg,Kryminał,"29,99",,Czarna Owca,,Fjällbacka. Fabrykantka aniołków 
,"32,99",Liselotte Roll,Kryminał,"27,99",,Czarna Owca,,Trzeci stopień 
,,Jarosław Urbaniuk,Kryminał,"29,00",,Powergraph,,Pies i klecha 
,"27,00",James Ellroy,Kryminał,"32,50",,Sonia Draga,,Biała Gorączka 
